id,source,name,category,phone,city,postalcode,address,street,house_number,house
807,yelp,I Dumpling,,(650) 568-9789,Redwood City,94063,2660 Broadway St,broadway st,2660,
808,yelp,Pizza My Heart,,(650) 361-1010,Redwood City,94063,831 middlefield road,middlefield road,831,
809,yelp,The Blacksmith,,(650) 365-3320,Redwood City,94063,2048 broadway,broadway,2048,
810,yelp,La Casita Chilanga,,(650) 568-0351,Redwood City,94063,2928 middlefield road,middlefield road,2928,
811,yelp,Pet Food Express,,(650) 298-9999,Redwood City,94061,372 woodside plaza,woodside plaza,372,
812,yelp,The Villa Roma Cocktail Lounge,,(650) 365-5060,Redwood City,94061,593 woodside road,woodside road,593,
813,yelp,Erawan Thai Restaurant,,(650) 556-9969,Redwood City,94063,2639 Broadway St,broadway st,2639,
814,yelp,Thai House Restaurant,,(650) 299-9495,Redwood City,94063,1742 el camino real,el camino real,1742,
815,yelp,La Estrellita Restaurant,,(650) 369-3877,Redwood City,94063,2205 middlefield road,middlefield road,2205,
817,yelp,Las Juntas Restaurant,,(650) 329-0123,Redwood City,94063,2505 middlefield road,middlefield road,2505,
818,yelp,The Pedestal,,(650) 556-0447,Redwood City,94063,990 Main St,main st,990,
819,yelp,Autostrada Motorsport,,(650) 421-6912,Redwood City,94063,2480 middlefield road,middlefield road,2480,
820,yelp,Mehta Plastic Surgery,,(650) 363-1500,Atherton,94027,3351 el camino real,el camino real,3351,
821,yelp,Amie Wine Bar & Restaurant,,(877) 745-2643,Redwood City,94063,823 Hamilton St,hamilton st,823,
823,yelp,Chiquitas,,(650) 679-8259,Redwood City,94063,1798 Broadway St,broadway st,1798,
824,yelp,CC Gunsmithing,,(650) 703-0680,Redwood City,94061,1168 Adams St,adams st,1168,
826,yelp,Yokohama,,(650) 298-9011,Redwood City,94063,2090 Broadway St,broadway st,2090,
827,yelp,Peninsula Irrigation Company,,,Phone number,94063,serving redwood city and the surrounding area,,,serving redwood city and the surrounding area
828,yelp,Sleep Train Mattress Centers,,(650) 261-1120,Redwood City,94063,2341 el camino real,el camino real,2341,
829,yelp,Humanimal Connection,,(888) 538-9402,Redwood City,94062,520 woodside road,woodside road,520,
831,yelp,California Auto Detailers,,(650) 365-5288,Redwood City,94063,113 Beech St,beech st,113,
832,yelp,Muffler Express,,(650) 369-1076,Redwood City,94063,1414 el camino real,el camino real,1414,
833,yelp,Hold Fast Studio,,(650) 474-1100,Redwood City,94063,1101 Main St,main st,1101,
834,yelp,Milagros,,(650) 369-4730,Redwood City,94063,1099 middlefield road,middlefield road,1099,
835,yelp,RocknWraps & Kabobs,,(650) 299-9551,Redwood City,94063,2053 Broadway St,broadway st,2053,
836,yelp,Creative Kids Daycare,,(650) 369-7541,Redwood City,94061,127 hemlock avenue,hemlock avenue,127,
837,yelp,Redwood Car Care,,,Phone number,94061,serving redwood city and the surrounding area,,,serving redwood city and the surrounding area
838,yelp,Alan Test Only - Smog Test Station,,(650) 364-0538,Redwood City,94063,2627 middlefield road,middlefield road,2627,
839,yelp,Chavez Supermarket & Taqueria,,(650) 367-8819,Redwood City,94063,775 Arguello St,arguello st,775,
841,yelp,Yat Sing Restaurant,,(650) 368-8889,Redwood City,94061,38 woodside plaza,woodside plaza,38,
842,yelp,Rogers Electric Co,,,Phone number,94061,serving redwood city and the surrounding area,,,serving redwood city and the surrounding area
843,yelp,Crouching Tiger Restaurant,,(650) 298-8881,Redwood City,94063,2644 Broadway St,broadway st,2644,
845,yelp,840 Wine Bar & Cocktail Lounge,,(650) 364-0840,Redwood City,94063,840 brewster avenue,brewster avenue,840,
846,yelp,Quinto Sol,,(650) 365-5765,Redwood City,94063,2201 Broadway St,broadway st,2201,
847,yelp,Redwood Trading Post,,(650) 363-2033,Redwood City,94063,1305 el camino real,el camino real,1305,
848,yelp,Jemstone Construction,,(650) 274-3616,Redwood City,94061,1142 Davis St,davis st,1142,
849,yelp,Angelicas,,(650) 679-8184,Redwood City,94063,863 Main St,main st,863,
851,yelp,Philz Coffee,,,San Mateo,94401,113 S B  St,s b st,113,
852,yelp,The Ravioli House,,(650) 344-7433,San Mateo,94401,505 S B St,s b st,505,
853,yelp,BAMBU Desserts & Drinks,,(650) 539-3004,San Mateo,94401,153 S B St,s b st,153,
855,yelp,Takahashi Market,,(650) 343-0394,San Mateo,94401,221 S Claremont St,s claremont st,221,
856,yelp,Sushi Yoshizumi,,(650) 437-2282,San Mateo,94401,325 E 4th Ave,e 4th ave,325,
857,yelp,Grape & Grain,,(650) 342-9463,San Mateo,94401,227 S San Mateo Dr,s san mateo dr,227,
858,yelp,Kingston Cafe,,(650) 477-2276,San Mateo,94401,19 N Kingston St,n kingston st,19,
859,yelp,Suruki Supermarket,,(650) 347-5288,San Mateo,94401,71 E 4th Ave,e 4th ave,71,
860,yelp,El Palenque Taqueria,,(650) 342-4040,San Mateo,94401,15 N Kingston St,n kingston st,15,
861,yelp,B Street & Vine,,(650) 347-8463,San Mateo,94401,320 S B St,s b st,320,
862,yelp,Yakitori Kokko,,(650) 401-7008,San Mateo,94401,509 2nd Ave,2nd ave,509,
863,yelp,Eggettes,,(650) 393-5897,San Mateo,94401,47 S B St,s b st,47,
864,yelp,La Pinata Mexicatesen,,(650) 344-5722,San Mateo,94401,120 N B St,n b st,120,
865,yelp,Three Bees Coffee House,,(650) 344-2339,San Mateo,94401,224 E 3rd Ave,e 3rd ave,224,
867,yelp,Bobabia,,(650) 389-7077,San Mateo,94401,271  273 baldwin avenue,baldwin avenue,271 273,
869,yelp,Curry Up Now,,(650) 316-8648,San Mateo,94401,129 S B St,s b st,129,
870,yelp,Little Sheep Mongolian Hot Pot,,(650) 343-2566,San Mateo,94401,215 S Ellsworth Ave,s ellsworth ave,215,
871,yelp,Sharetea,,(415) 813-8296,San Mateo,94401,60 E 3rd Ave,e 3rd ave,60,
873,yelp,31st Union,,(650) 458-0049,San Mateo,94401,5 S Ellsworth St,s ellsworth st,5,
874,yelp,Espetus Churrascaria,,(650) 342-8700,San Mateo,94401,710 S B St,s b st,710,
875,yelp,Naru Bento,,(650) 685-8889,San Mateo,94401,220 2nd Ave,2nd ave,220,
877,yelp,Vespucci Ristorante Italiano,,(650) 685-6151,San Mateo,94401,147 E 3rd Ave,e 3rd ave,147,
878,yelp,Las Palomas Taqueria,,(650) 343-9925,San Mateo,94401,504 E 3rd Ave,e 3rd ave,504,
879,yelp,Attic,,(650) 342-4506,San Mateo,94401,234 S B St,s b st,234,
880,yelp,"Central Park, City of San Mateo",,(650) 522-7530,San Mateo,94010,50 E 5th Ave,e 5th ave,50,
881,yelp,Fiero Caffe,,(650) 685-8210,San Mateo,94401,106 S El Camino Real,s el camino real,106,
882,yelp,Mortar & Pestle Bar,,(650) 830-5310,San Mateo,94401,130 Main St,main st,130,
883,yelp,Fusion Peruvian Grill,,(650) 292-0788,San Mateo,94401,45 N B St,n b st,45,
884,yelp,Sichuan Chong Qing Cuisine,,(650) 343-1144,San Mateo,94401,211 South San Mateo Dr,south san mateo dr,211,
885,yelp,Ramen Dojo,,(650) 401-6568,San Mateo,94401,805 S B St,s b st,805,
888,yelp,Pancho Villa Taqueria,,(650) 343-4123,San Mateo,94401,365 S B St,s b st,365,
889,yelp,China Bee,,(650) 348-1889,San Mateo,94401,31 S B St,s b st,31,
890,yelp,Joy Sushi,,(650) 340-8974,San Mateo,94401,30 S B St,s b st,30,
891,yelp,Izakaya Mai,,(650) 347-2511,San Mateo,94401,212 2nd Ave,2nd ave,212,
892,yelp,Viognier,,(650) 685-3727,San Mateo,94401,222 E 4th Ave,e 4th ave,222,
893,yelp,DASH Japanese Tapas & Sushi,,(650) 340-1508,San Mateo,94401,220 Main St,main st,220,
894,yelp,Usagi,,(650) 373-2600,San Mateo,94401,505 2nd Ave,2nd ave,505,
895,yelp,Hummus Mediterranean Kitchen,,(650) 401-6903,San Mateo,94401,150 E 4th Ave,e 4th ave,150,
896,yelp,Tacos Al Vapor,,(650) 344-9936,San Mateo,94402,602B 4th St,4th st,602b,
897,yelp,Amour Amour Wine Bar - Tapas,,(650) 513-1759,San Mateo,94401,305 E 4th Ave,e 4th ave,305,
898,yelp,Himawari,,(650) 375-1005,San Mateo,94401,202 2nd Ave,2nd ave,202,
899,yelp,Vault 164,,(650) 348-8164,San Mateo,94401,164 S B St,s b st,164,
900,yelp,Bonne Sante,,(650) 389-7660,San Mateo,94401,219 S San Mateo Dr,s san mateo dr,219,
901,yelp,Kaz Teriyaki Grill,,(650) 347-5777,San Mateo,94401,71 E 4th Ave,e 4th ave,71,
902,yelp,Rave Burger,,(650) 342-6689,San Mateo,94401,144 E 3rd Ave,e 3rd ave,144,
903,yelp,Japanese Gardens,,(650) 522-7440,San Mateo,94402,central park,,,
904,yelp,Little China Kitchen,,(650) 348-3890,San Mateo,94401,215 E 3rd Ave,e 3rd ave,215,
905,yelp,Three Restaurant & Bar,,(650) 344-9444,San Mateo,94401,50 E 3rd Ave,e 3rd ave,50,
906,yelp,Bangkok Patio,,(650) 548-5489,San Mateo,94401,615 E 3rd Ave,e 3rd ave,615,
907,yelp,Shabuway Japanese Style Hot Pot,,(650) 548-2483,San Mateo,94401,145 E 3rd Ave,e 3rd ave,145,
908,yelp,Restaurant Bay Watch,,(650) 342-2356,San Mateo,94401,201 2nd Ave,2nd ave,201,
909,yelp,Albayk,,(650) 342-7500,San Mateo,94401,670 E 3rd Ave,e 3rd ave,670,
910,yelp,Sozai Corner,,(650) 342-6748,San Mateo,94401,71 E 4th Ave,e 4th ave,71,
911,yelp,Mango Garden,,(650) 315-2061,San Mateo,94401,111 E 4th Ave,e 4th ave,111,
912,yelp,Kaffeehaus,,(650) 347-4242,San Mateo,94401,92 E 3rd Ave,e 3rd ave,92,
913,yelp,Central Park Bistro,,(650) 558-8401,San Mateo,94401,181 E 4th Ave,e 4th ave,181,
914,yelp,Taqueria Las Cazuelas,,(650) 685-2602,San Mateo,94401,517 E 4th Ave,e 4th ave,517,
915,yelp,Osteria Coppa,,(650) 579-6021,San Mateo,94401,139 S B St,s b st,139,
916,yelp,Pacific Catch,,(650) 389-2482,San Mateo,94401,243 S B St,s b st,243,
917,yelp,Hotaru Japanese Restaurant,,(650) 343-1152,San Mateo,94401,33 E 3rd Ave,e 3rd ave,33,
918,yelp,The Downtown Tiki Lounge,,(650) 921-0789,San Mateo,94401,144 S B St,s b st,144,
919,yelp,The Sandwich Spot,,(650) 347-3301,San Mateo,94401,65 E 4th Ave,e 4th ave,65,
921,yelp,Ramen Parlor,,(650) 344-9728,San Mateo,94401,901 S B St,s b st,901,
922,yelp,Ben Tre Vietnamese Homestyle Cuisine,,(650) 558-8088,San Mateo,94401,213 2nd Ave,2nd ave,213,
923,yelp,Balloon Twisting With Lien,,,Phone number,94401,"San Mateo, CA",,,
924,yelp,The Allergy & Asthma Clinic,,(650) 343-4597,San Mateo,94401,290 baldwin avenue,baldwin avenue,290,
926,yelp,Fuji Sukiyaki,,(650) 348-7810,San Mateo,94401,428 E 3rd Ave,e 3rd ave,428,
927,yelp,T W Automotive,,(650) 342-2730,San Mateo,94401,412 2nd Ave,2nd ave,412,
928,yelp,Max Muscle San Mateo,,(650) 344-6299,San Mateo,94401,115 E 4th Ave,e 4th ave,115,
929,yelp,Yu-Raku,,(650) 558-8239,San Mateo,94401,104 S El Camino Real,s el camino real,104,
930,yelp,Block 34,,(650) 434-3403,San Mateo,94401,34 E 4th Ave,e 4th ave,34,
931,yelp,Izakaya Ginji,,(650) 348-1110,San Mateo,94401,301 E 4th Ave,e 4th ave,301,
932,yelp,Skin Utopia,,(650) 619-6880,San Mateo,94401,27 N San Mateo Dr,n san mateo dr,27,
933,yelp,Made In Italy,,(650) 513-6184,San Mateo,94401,137 East Third Ave,east third ave,137,
934,yelp,Los Primos Taqueria,,(650) 347-8760,San Mateo,94401,85 N B St Ste 4,n b st,85,
935,yelp,Tasty Thai Restaurant,,(650) 340-8424,San Mateo,94401,43 South B St,south b st,43,
936,yelp,Yuppie Bar,,(650) 343-8183,San Mateo,94401,709 South B St,south b st,709,
937,yelp,Maison Deux,,(650) 342-1025,San Mateo,94401,25 S B St,s b st,25,
938,yelp,Choco Studio Wedding Photography,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
939,yelp,Gong Cha,,(650) 389-6731,San Mateo,94401,110 S B St,s b st,110,
940,yelp,Scribble Me Happy,,(650) 343-4119,San Mateo,94401,411 South B St,south b st,411,
941,yelp,"Linda Miyatake, DDS, MD",,(650) 347-7014,San Mateo,94401,130 N San Mateo Dr,n san mateo dr,130,
942,yelp,Ramen Izakaya Kagura,,(650) 685-8800,San Mateo,94401,279 baldwin avenue,baldwin avenue,279,
943,yelp,San Mateo Prime,,(650) 558-8918,San Mateo,94401,174 3rd Ave,3rd ave,174,
944,yelp,Appelblom Jewelry,,(650) 685-8000,San Mateo,94401,82 E 3rd Ave,e 3rd ave,82,
945,yelp,Cha Cha Cha Cuba,,(650) 347-2900,San Mateo,94401,112 S B St,s b st,112,
946,yelp,NB Beauty,,(650) 393-5634,San Mateo,94401,405 N San Mateo Dr,n san mateo dr,405,
948,yelp,Holland Car Care,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
949,yelp,Gyu-Kaku Japanese BBQ,,(650) 343-3255,San Mateo,94401,329 S Ellsworth Ave,s ellsworth ave,329,
950,yelp,Saigon City,,(650) 340-8878,San Mateo,94401,418 E 3rd Ave,e 3rd ave,418,
951,yelp,Kingfish Restaurant,,(650) 343-1226,San Mateo,94401,201 S B St,s b st,201,
952,yelp,Ni-Mo,,(650) 342-0288,San Mateo,94401,73 E 3rd Ave,e 3rd ave,73,
953,yelp,La Chapina,,(650) 458-9779,San Mateo,94401,397 S Claremont St,s claremont st,397,
954,yelp,Best Of Burma,,(650) 235-9339,San Mateo,94401,146 E 3rd Ave,e 3rd ave,146,
955,yelp,Melting Pot,,(650) 342-6358,San Mateo,94401,2 N B St,n b st,2,
956,yelp,Crawfish Fusion,,(650) 347-7888,San Mateo,94401,401 E 3rd Ave,e 3rd ave,401,
957,yelp,Taqueria La Cumbre,,(650) 344-8989,San Mateo,94401,28 N B St,n b st,28,
958,yelp,B Street Boxing,,(650) 342-7408,San Mateo,94401,223 S B St,s b st,223,
959,yelp,Dessert Republic,,(650) 401-3570,San Mateo,94401,138 Main St,main st,138,
960,yelp,Porter House,,(650) 579-5911,San Mateo,94401,60 E 3rd Ave,e 3rd ave,60,
961,yelp,Porter House,,(650) 579-5911,San Mateo,94401,60 E 3rd Ave,e 3rd ave,60,
962,yelp,Pizza My Heart,,(650) 344-9800,San Mateo,94401,140 E 4th Ave,e 4th ave,140,
964,yelp,Everyday Beijing,,(650) 373-7878,San Mateo,94401,637 S B St,s b st,637,
965,yelp,Old Town Sushi,,(650) 558-8969,San Mateo,94401,100 S B St,s b st,100,
966,yelp,Kisaku Japanese Restaurant,,(650) 347-4121,San Mateo,94401,47 E 4th Ave,e 4th ave,47,
967,yelp,San Mateo Center for Cosmetic Dentistry - Dr. Michael Wong,,(650) 342-9016,San Mateo,94401,256 N San Mateo Dr,n san mateo dr,256,
968,yelp,Parlour 151,,(650) 393-5094,San Mateo,94401,151 S B St,s b st,151,
969,yelp,San Francisco Bay Trail,,,San Mateo,94401,san mateo to foster city,mateo to foster city,,
971,yelp,Eyeworks of San Mateo,,(650) 343-2080,San Mateo,94401,214 S B St,s b st,214,
973,yelp,Sugarfoot Tattoo,,(650) 458-8334,San Mateo,94401,277 baldwin avenue,baldwin avenue,277,
974,yelp,Aspira,,(650) 348-3882,San Mateo,94401,200 N San Mateo Dr,n san mateo dr,200,
975,yelp,"Arsalan Ahani, DDS MD",,(650) 340-6141,San Mateo,94401,30 N San Mateo Dr,n san mateo dr,30,
976,yelp,Oidon,,(650) 342-6748,San Mateo,94401,71 E 4th Ave,e 4th ave,71,
978,yelp,Mini Coffee,,(650) 458-6312,San Mateo,94401,800 S B St,s b st,800,
979,yelp,Cajun House,,(650) 685-6868,San Mateo,94401,251 S B St,s b st,251,
980,yelp,New York Pizza,,(650) 344-3444,San Mateo,94401,219 S B St,s b st,219,
981,yelp,Artistry Beauty Nail Salon,,(415) 823-1426,San Mateo,94401,512 E 3rd Ave,e 3rd ave,512,
982,yelp,Zabu Zabu,,(650) 340-9228,San Mateo,94401,98 E 3rd Ave,e 3rd ave,98,
983,yelp,Debbie Wilhelm - Coldwell Banker,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
985,yelp,Dent Artist Paintless Dent Removal,,(650) 389-9374,San Mateo,94402,50 W 3rd Ave,w 3rd ave,50,
987,yelp,B Street Station,,(650) 348-8008,San Mateo,94401,236 S B St,s b st,236,
988,yelp,BAY JUNK,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
989,yelp,Wing Fat Restaurant,,(650) 344-0751,San Mateo,94401,500 E 3rd Ave,e 3rd ave,500,
990,yelp,Fabulous VIP Nails,,(650) 347-9490,San Mateo,94401,269 baldwin avenue,baldwin avenue,269,
991,yelp,Bombay Garden,,(650) 548-9966,San Mateo,94401,172 E 3rd Ave,e 3rd ave,172,
992,yelp,Redi To Go,,(650) 315-2843,San Mateo,94401,111 E 4th Ave,e 4th ave,111,
993,yelp,"Chrystle Cu, DDS",,(650) 532-3092,San Mateo,94401,"126 2nd Ave, Ste 102",2nd ave,126,
994,yelp,Jougert Bar,,(650) 343-1110,Burlingame,94010,1115 burlingame avenue,burlingame avenue,1115,
995,yelp,"Gregory Becker, DC",,(650) 340-1110,San Mateo,94401,215 N San Mateo Dr,n san mateo dr,215,
997,yelp,Bay Area iPhone Repair,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
998,yelp,Ajisen Ramen,,(650) 344-8887,San Mateo,94401,211 E 3rd Ave,e 3rd ave,211,
999,yelp,Thai Satay Restaurant,,(650) 342-6451,San Mateo,94401,173 E 4th Ave,e 4th ave,173,
1000,yelp,Burlingame Independent,,(650) 342-5889,San Mateo,94402,850 S Amphlett Blvd,s amphlett blvd,850,
1001,yelp,Bay Area iPhone Repair,,,Phone number,nan,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
1002,yelp,Ajisen Ramen,,(650) 344-8887,San Mateo,94401,211 E 3rd Ave,e 3rd ave,211,
1003,yelp,Thai Satay Restaurant,,(650) 342-6451,San Mateo,94401,173 E 4th Ave,e 4th ave,173,
1004,yelp,Burlingame Independent,,(650) 342-5889,San Mateo,94402,850 S Amphlett Blvd,s amphlett blvd,850,
1005,yelp,Karina Thai Massage,,(415) 314-7657,San Mateo,94401,407 N San Mateo Dr,n san mateo dr,407,
1006,yelp,Carrera Motors,,(650) 342-9955,San Mateo,94401,26 S Claremont St,s claremont st,26,
1007,yelp,Kleenet Carpet & Upholstery,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
1008,yelp,Commercial College Movers USA,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
1009,yelp,Snacks,,(650) 348-3683,San Mateo,94401,31 N B St,n b st,31,
1010,yelp,Sage Wellness Center,,(650) 343-7899,San Mateo,94401,601 S B St,s b st,601,
1011,yelp,Revelry Indoor Cycling & Fitness,,(650) 445-7570,San Mateo,94401,10 E 3rd Ave,e 3rd ave,10,
1012,yelp,Peninsula Pediatric Dentistry & Orthodontics,,(650) 375-8300,San Mateo,94401,50 S San Mateo Dr,s san mateo dr,50,
1013,yelp,Auto Medics,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
1014,yelp,Donut Delite,,(650) 348-1318,San Mateo,94401,57 S B St,s b st,57,
1015,yelp,Revive Hair Studio,,(650) 539-8011,San Mateo,94401,74 East 3rd Ave,east 3rd ave,74,
1016,yelp,Studio Jason,,(415) 624-7888,San Mateo,94401,110 2nd Ave,2nd ave,110,
1017,yelp,All Star Barber Shop,,(650) 579-7020,San Mateo,94401,322 E 3rd Ave,e 3rd ave,322,
1018,yelp,The Estheticians Professional Skin & Body Care,,(650) 348-7546,San Mateo,94401,315 N San Mateo Dr,n san mateo dr,315,
1019,yelp,Sky Lounge,,(650) 342-6623,San Mateo,94401,76 E 3rd Ave,e 3rd ave,76,
1020,yelp,Que Foor - Alain Pinel Realtors,,,Phone number,94401,serving san mateo and the surrounding area,,,serving san mateo and the surrounding area
1021,yelp,Philz Coffee,,(650) 321-2161,Palo Alto,94301,101 forest avenue,forest avenue,101,
1022,yelp,Evvia Estiatorio,,(650) 326-0983,Palo Alto,94301,420 Emerson St,emerson st,420,
1023,yelp,DAVIDsTEA,,(650) 462-1450,Palo Alto,94301,318 university avenue,university avenue,318,
1024,yelp,Zola,,(650) 521-0651,Palo Alto,94301,565 Bryant St,bryant st,565,
1026,yelp,Fraiche Yogurt,,(650) 838-9819,Palo Alto,94301,200 hamilton avenue,hamilton avenue,200,
1028,yelp,The Wine Room,,(650) 462-1968,Palo Alto,94301,520 Ramona St,ramona st,520,
1029,yelp,Pampas,,(650) 327-1323,Palo Alto,94301,529 Alma St,alma st,529,
1030,yelp,Coconuts Caribbean Restaurant & Bar,,(650) 329-9533,Palo Alto,94301,642 Ramona St,ramona st,642,
1031,yelp,Cafe Venetia,,(650) 323-3600,Palo Alto,94301,419 university avenue,university avenue,419,
1032,yelp,LYFE Kitchen,,(650) 325-5933,Palo Alto,94301,167 hamilton avenue,hamilton avenue,167,
1033,yelp,Palo Alto Creamery,,(650) 323-3131,Palo Alto,94301,566 Emerson St,emerson st,566,
1034,yelp,Rangoon Ruby,,(650) 323-6543,Palo Alto,94301,445 Emerson St,emerson st,445,
1036,yelp,Tamarine Restaurant,,(650) 325-8500,Palo Alto,94301,546 university avenue,university avenue,546,
1037,yelp,Crepevine,,(650) 323-3900,Palo Alto,94301,367 university avenue,university avenue,367,
1040,yelp,Peninsula Creamery,,(650) 323-3175,Palo Alto,94301,900 High St,high st,900,
1041,yelp,Bistro Maxine,,(650) 323-1815,Palo Alto,94301,548 Ramona St,ramona st,548,
1044,yelp,NOLA Restaurant & Bar,,(650) 328-2722,Palo Alto,94301,535 Ramona St,ramona st,535,
1045,yelp,Sushirrito,,(650) 600-9696,Palo Alto,94301,448 university avenue,university avenue,448,
1046,yelp,Vino Locale,,(650) 328-0450,Palo Alto,94301,431 Kipling St,kipling st,431,
1047,yelp,Project Juice,,(650) 319-7999,Palo Alto,94301,575 High St,high st,575,
1048,yelp,Curry Up Now,,(650) 300-4690,Palo Alto,94301,321 hamilton avenue,hamilton avenue,321,
1049,yelp,Blue Bottle,,(650) 326-1263,Palo Alto,94301,456 university avenue,university avenue,456,
1050,yelp,Reposado,,(650) 833-3151,Palo Alto,94301,236 hamilton avenue,hamilton avenue,236,
1051,yelp,New York New York Sandwiches,,(650) 328-6700,Palo Alto,94309,125 university avenue,university avenue,125,
1052,yelp,The Prolific Oven,,(650) 326-8485,Palo Alto,94301,550 Waverley St,waverley st,550,
1053,yelp,Garden Fresh,,(650) 462-9298,Palo Alto,94301,460 Ramona St,ramona st,460,
1054,yelp,The Stanford Theatre,,(650) 324-3700,Palo Alto,94301,221 university avenue,university avenue,221,
1055,yelp,Sprout Cafe,,(650) 323-7688,Palo Alto,94301,168 university avenue,university avenue,168,
1056,yelp,Darbar Indian Cuisine,,(650) 321-6688,Palo Alto,94301,129 lytton avenue,lytton avenue,129,
1057,yelp,Gravity Bistro & Wine Bar,,(650) 327-3161,Palo Alto,94301,544 Emerson St,emerson st,544,
1058,yelp,Vero,,(650) 325-8376,Palo Alto,94301,530 Bryant St,bryant st,530,
1059,yelp,The Rose & Crown English Food & Ale House,,(650) 327-7673,Palo Alto,94301,547 Emerson St,emerson st,547,
1060,yelp,Tai Pan,,(650) 329-9168,Palo Alto,94301,560 Waverley St,waverley st,560,
1061,yelp,Opa! Authentic Greek Cuisine,,(650) 391-9855,Palo Alto,94301,140 university avenue,university avenue,140,
1062,yelp,Joya Restaurant & Lounge,,(650) 853-9800,Palo Alto,94301,339 university avenue,university avenue,339,
1063,yelp,Osteria,,(650) 328-5700,Palo Alto,94301,247 hamilton avenue,hamilton avenue,247,
1064,yelp,Bon Vivant,,(650) 485-3228,Palo Alto,94301,535 Bryant St,bryant st,535,
1067,yelp,Paris Baguette,,(650) 838-0404,Palo Alto,94301,383 university avenue,university avenue,383,
1068,yelp,The Dawn Thomas Team,,,Phone number,94301,serving palo alto and the surrounding area,,,serving palo alto and the surrounding area
1069,yelp,Parasol Beauty Atelier,,(650) 321-9800,Palo Alto,94301,470 hamilton avenue,hamilton avenue,470,
1070,yelp,Lure + Till,,(650) 521-9965,Palo Alto,94301,180 hamilton avenue,hamilton avenue,180,
1071,yelp,Douce France,,(650) 322-3601,Palo Alto,94301,855 el camino real,el camino real,855,
1072,yelp,La Morenita Restaurant,,(650) 329-1727,Palo Alto,94301,800 Emerson St,emerson st,800,
1073,yelp,The Chocolate Garage,,(650) 603-0824,Palo Alto,94301,654 Gilman St,gilman st,654,
1074,yelp,Belcampo Meat Co,,(650) 561-3492,Palo Alto,94301,855 el camino real,el camino real,855,
1075,yelp,Avi Urban - Keller Williams Realty,,,Phone number,94301,serving palo alto and the surrounding area,,,serving palo alto and the surrounding area
1076,yelp,Jing-Jing Szechwan Hunan Gourmet,,(650) 328-6885,Palo Alto,94301,443 Emerson St,emerson st,443,
1077,yelp,Tacolicious,,(650) 838-0500,Palo Alto,94301,632 Emerson St,emerson st,632,
1078,yelp,Vanderhoof Sports & Wellness Institute,,(650) 323-6184,Palo Alto,94301,616 university avenue,university avenue,616,
1079,yelp,Tea Time,,(650) 328-2877,Palo Alto,94301,542 Ramona St,ramona st,542,
1080,yelp,Hassett ACE Hardware,,(650) 327-7222,Palo Alto,94301,875 Alma St,alma st,875,
1081,yelp,Tava Indian Kitchen,,(650) 321-8282,Palo Alto,94301,855 El Camino Real Ste 162,el camino real,855,
1082,yelp,Stript Wax Bar,,(650) 323-2929,Palo Alto,94301,524 Bryant St,bryant st,524,
1083,yelp,China Delight,,(650) 326-6065,Palo Alto,94301,461 Emerson St,emerson st,461,
1084,yelp,Spot A Pizza Place,,(650) 324-3131,Palo Alto,94301,115 hamilton avenue,hamilton avenue,115,
1085,yelp,Pizzeria Delfina,,(650) 353-2208,Palo Alto,94301,651 Emerson St,emerson st,651,
1086,yelp,Alex H. Wang - Sereno Group,,,Phone number,94301,serving palo alto and the surrounding area,,,serving palo alto and the surrounding area
1087,yelp,Subway,,(650) 325-1805,Palo Alto,94301,205 university avenue,university avenue,205,
1088,yelp,Pizza My Heart,,(650) 327-9400,Palo Alto,94301,220 university avenue,university avenue,220,
1089,yelp,Asian Box,,(650) 391-9305,Palo Alto,94301,855 el camino real,el camino real,855,
1090,yelp,Uforia Studios,,(650) 329-8794,Palo Alto,94301,819 Ramona St,ramona st,819,
1091,yelp,Neil Dahl Jewelers Of California,,(650) 322-7900,Palo Alto,94301,855 el camino real,el camino real,855,
1092,yelp,Forest Spa Boutique,,(408) 759-0576,Palo Alto,94301,530 Ramona St,ramona st,530,
1093,yelp,The Old Pro,,(650) 326-1446,Palo Alto,94301,541 Ramona St,ramona st,541,
1094,yelp,New York Pizza,,(650) 328-6800,Palo Alto,94301,325 hamilton avenue,hamilton avenue,325,
1095,yelp,Burma Ruby,,(650) 285-2770,Palo Alto,94301,326 university avenue,university avenue,326,
1096,yelp,Gyros Gyros,,(650) 327-0107,Palo Alto,94301,498 university avenue,university avenue,498,
1097,yelp,T4,,(650) 321-5588,Palo Alto,94301,165 university avenue,university avenue,165,
1098,yelp,Amber Dhara,,(650) 329-9644,Palo Alto,94301,150 university avenue,university avenue,150,
1099,yelp,Erhans Hair Studio,,(408) 504-6005,Palo Alto,94301,250 university avenue,university avenue,250,
